id;word;weight
3371;странные;0.218240715
3372;синие;0
3373;веса;-0.280863189
3374;недостаточно;-0.56851805
3375;кресле;0.066198932
3376;ниче;0.114101364
3377;осени;-0.160496112
3378;TWITTER;-0.329258247
3379;юмор;0.662226415
3380;добавляют;-0.477486049
3381;отравилась;-0.974896122
3382;бессонная;-0.434182981
3383;Сергея;-0.044895566
3384;облака;-0.225628148
3385;торт;-0.013805799
3386;last;0.300811056
3387;Охх;-0.055637674
3388;разобраться;-0.371686332
3389;быстренько;0.810829033
3390;пизды;0.048063
3391;получать;0.226534045
3392;выдался;0.212193548
3393;отлично;0.637180661
3394;утро;0.379823909
3395;рвет;-0.413334696
3396;СССР;0.228375987
3397;понедельника;0.135338093
3398;халява;-0.154767675
3399;кончилась;-0.821426355
3400;счет;0.397233587
3401;далее;0.884042365
3402;номер;0.237732609
3403;мира;0.256460746
3404;замок;-0.199817402
3405;мгимо;0.278252847
3406;Видишь;0.041738513
3407;города;0.108152497
3408;маршрутке;0.007056352
3409;согласиться;0.558259435
3410;долгих;0.220753208
3411;обидела;-1.242591123
3412;тяжело;-0.941287526
3413;снился;-0.492176317
3414;бросили;-1.12895023
3415;ла;0.336134652
3416;звонила;-0.705070058
3417;горю;-0.477486049
3418;йоу;1.117034186
3419;Прошлое;0.180062165
3420;выходной;-0.209126698
3421;пара;0.119541181
3422;противная;-0.806062373
3423;мозгов;-0.099022009
3424;дороге;0.261707061
3425;машин;-0.186894479
3426;спят;-0.163486803
3427;положила;0.037630874
3428;we;0.226031195
3429;заметил;0.117511352
3430;чтоо;-0.247732654
3431;четверга;0.042181117
3432;пятницы;0.262372721
3433;Вживую;0.06046033
3434;MacBook;-0.073142016
3435;Air;0.230552686
3436;кнопки;-0.442258269
3437;Del;0.051527803
3438;убираться;-0.836235259
3439;заставила;0
3440;трубу;-0.748020468
3441;жрать;-0.129863408
3442;пошли;0.272011026
3443;ношу;0.126611865
3444;завода;0.126062658
3445;ал;-0.154767675
3446;девочки;0.584975339
3447;классов;0.044895566
3448;молодая;0.524724547
3449;охуенно;0.467237114
3450;мясо;0.099238835
3451;картошку;0.13961822
3452;почистить;0
3453;prisonero;-2.687241705
3454;режим;-0.353853757
3455;собраться;-0.156190292
3456;английский;-0.037842927
3457;Билли;0.350879422
3458;хей;0.7397495
3459;телевизор;0.169222962
3460;Испортила;-1.14271956
3461;плеере;0.427339684
3462;зарядки;-0.611244581
3463;ноль;-0.616625189
3464;городе;-0.11609942
3465;встретиться;-0.307967692
3466;ограничения;-0.626730959
3467;Green;0.104985699
3468;of;0.123836156
3469;другие;0.063520021
3470;хммм;0.241814999
3471;хрень;-0.717460919
3472;Августа;0.11954318
3473;Афганистане;-1.353793652
3474;закидали;-0.066198932
3475;смысле;0.35400143
3476;бляя;-0.62167946
3477;пробник;-0.155373197
3478;математике;-0.321214731
3479;разрешает;-1.114816078
3480;урока;0.072385289
3481;физра;-0.629361821
3482;встал;-0.068028858
3483;выхода;-0.155373197
3484;факт;0
3485;погоду;-0.024207599
3486;настоящее;0.42441534
3487;открыли;0.336888189
3488;сердцем;-0.10203448
3489;тех;0.070166637
3490;силу;0.028908002
3491;теста;0.424521392
3492;сделаны;0.655669433
3493;четвертое;0.748916816
3494;моим;0.20653714
3495;горлом;-0.653899998
3496;вспоминает;-0.401668074
3497;закончился;-0.726935107
3498;ура;1.131237495
3499;чот;-0.861879122
3500;Яндексе;0.386929586
3501;пользоваться;-0.134423906
3502;отключили;-0.959356959
3503;постов;-0.099488889
3504;редкость;-0.247732654
3505;дай;0.028331027
3506;будильник;-0.260828311
3507;встала;-0.620492922
3508;пропал;-1.002813593
3509;наша;0.378810683
3510;убираюсь;-0.849240403
3511;хату;-0.40915688
3512;куртке;0.126798833
3513;взгляда;0.712023363
3514;иностранцы;0.405112318
3515;группой;0.281349333
3516;едем;0.411663242
3517;мужем;0.557417427
3518;пробовала;-0.190888114
3519;месяцев;-0.017226875
3520;Организм;-0.623943828
3521;валялась;1.078469101
3522;целая;-0.082022764
3523;передо;-0.081945089
3524;тренировки;-0.420415499
3525;mudak;0.778297199
3526;оу;0.141377254
3527;удачи;0.868090394
3528;кроватке;-0.049777784
3529;ноября;0.179306748
3530;брату;0.233956498
3531;выносит;0.509215313
3532;настоящая;0.666653345
3533;бл;-0.562327572
3534;везет;-0.534726365
3535;ангина;-1.121801091
3536;King;0.210158174
3537;!!!!!!;-0.398027626
3538;Пичалька;-2.059384877
3539;авария;-1.037737291
3540;отпускают;-0.673066784
3541;city;-0.259990651
3542;бесплатный;0.907862487
3543;автобусах;0.372517084
3544;относишься;0.259990651
3545;отличный;1.134435105
3546;своему;0.32721274
3547;открыл;0.242395257
3548;друзья;0.362540997
3549;географии;-0.157072032
3550;контрольной;0.049410546
3551;кашель;-1.399861571
3552;слезятся;-0.934412453
3553;звучит;0.666867854
3554;луна;-0.387590027
3555;Карма;-0.881951227
3556;преследует;-0.600223569
3557;понимала;0.295071763
3558;тел;-0.194635629
3559;смену;-0.617897309
3560;ника;0.155047973
3561;Styles;0.346227703
3562;летом;0.109429576
3563;КИШКИ;0.439473282
3564;дохуя;-0.207677761
3565;Галина;0
3566;Вернулась;0.121519345
3567;задолбалась;-0.977101541
3568;БЛЕА;-0.581928153
3569;СПРАВЕДЛИВА;-0.783744676
3570;КРЧ;0.131495694
3571;вылетел;-0.849240403
3572;гораздо;0.310265815
3573;выше;0.104788615
3574;QT;-1.190544691
3575;дети;0.323279814
3576;убивает;-0.476806186
3577;маму;-0.077563324
3578;папу;-0.093822655
3579;маленьких;0.311270252
3580;субботам;-0.443685652
3581;ненормальная;0.386929586
3582;смена;-0.336914009
3583;omg;0.726559142
3584;поставили;-0.195041073
3585;кровати;-0.365405236
3586;заглянуть;0.690340762
3587;доехала;0.042181117
3588;учёбы;-0.602195441
3589;гору;-0.280863189
3590;приедешь;0.08719362
3591;отдельный;0.432179578
3592;окон;-0.439473282
3593;поездка;0.015321419
3594;магазинам;-0.242817773
3595;клаву;-0.126611865
3596;большом;0.189068801
3597;клевый;0.604385582
3598;жд;-0.700385375
3599;максимум;0.019631911
3600;отправить;0.053619267
3601;труда;-0.199817402
3602;приложений;-0.477910377
3603;Сломала;-0.954340849
3604;старым;0.081945089
3605;стену;-0.019126663
3606;закрыта;-0.478728215
3607;бляяяяя;-0.385425706
3608;отъебитесь;-0.475948791
3609;болезни;-0.348609895
3610;хули;0.018597219
3611;закончу;0.099488889
3612;четверть;-0.925204828
3613;дневники;-0.087774159
3614;начинала;0
3615;падать;-0.308518483
3616;телефоны;1.113578594
3617;слезах;-0.939448719
3618;возвращаться;-0.462431162
3619;обнимает;-0.022927153
3620;становится;-0.253209782
3621;Уронила;-0.910900323
3622;мать;-0.142035277
3623;сезон;-0.037377325
3624;воспринимать;-0.325676494
3625;умирают;-0.36463783
3626;рака;-0.405112318
3627;чайник;0.521895862
3628;twit;0.19220956
3629;хотели;0.065844756
3630;проспала;-0.762998368
3631;стол;0.414437277
3632;носом;0.911908725
3633;неприятно;-1.324485182
3634;людьми;0.0942512
3635;видят;0
3636;других;0.146856506
3637;new;0.402291001
3638;варианты;0.54865517
3639;сего;0.126611865
3640;киндер;0.093183195
3641;маленькая;0.355727122
3642;сбой;-0.081713664
3643;захожу;0.019174426
3644;получится;0.128952842
3645;Яндекс;0.093726575
3646;продает;-0.306113739
3647;Цена;-0.191551854
3648;руб;-0.341404752
3649;горами;0.464579017
3650;зеленый;0.562083588
3651;оценки;-0.449428215
3652;нафиг;-0.339271714
3653;взгляд;0.539615922
3654;вызывают;-0.155047973
3655;массаж;0.31868075
3656;магазинах;-0.331064885
3657;чаще;0.343018005
3658;услышать;0
3659;Погода;-0.285554507
3660;ребенком;0.066350572
3661;две;0.017345577
3662;ресторане;0.477910377
3663;честь;0.716201018
3664;дышать;-0.171831425
3665;Миний;-0.10959132
3666;Бас;0.26947682
3667;гоё;0.500470405
3668;нь;0.197592187
3669;часики;-0.351065445
3670;находятся;-0.280863189
3671;таком;0.13911755
3672;канал;0
3673;Ю;0.410778803
3674;показывают;-0.219364022
3675;Муз;0
3676;ТВ;-0.042810362
3677;сей;-0.092860976
3678;целыми;-0.281598584
3679;днями;-0.559743104
3680;валяться;0.077396841
3681;палате;-0.312712356
3682;ита;0.078927605
3683;Спалось;0.453151837
3684;шикарно;0.795641984
3685;театра;0.154767675
3686;пизда;-0.247494531
3687;салоне;0.410156048
3688;тыс;-0.006844116
3689;мимими;0.728141453
3690;стихи;0.245531064
3691;вкуснее;0.836374558
3692;пиво;0.133579635
3693;круче;0.325746389
3694;довольно;0.985197042
3695;Медленно;-0.317337856
3696;верно;0.105491458
3697;совет;0.32660209
3698;колено;-0.701507596
3699;идиот;0.942530873
3700;разбудил;-0.649795561
3701;порядок;0.110821916
3702;Неожиданно;0.564646177
3703;родине;0.055637674
3704;отпустили;0.12248337
3705;забрала;-0.570818542
3706;шикарная;0.8020615
3707;китайских;-0.232509774
3708;спали;-0.598749705
3709;пасмурно;-0.868911577
3710;понимал;0.386929586
3711;оказываются;-0.690340762
3712;каждого;0.908425411
3713;соседа;0.367405041
3714;проблема;-0.431772352
3715;fucking;-0.033392932
3716;sykes;0.478243187
3717;верить;0.238652284
3718;теории;-0.13961822
3719;прислали;0.0516195
3720;линзы;-0.24461958
3721;аниме;0.374860785
3722;сиси;-0.850116319
3723;самой;0.046080658
3724;достать;-0.178124243
3725;футболке;-0.051527803
3726;вкусным;0.46082307
3727;твоего;0.318525803
3728;поста;-0.2001268
3729;интерфейс;-0.430329153
3730;включается;-1.277322191
3731;Окна;0.381631848
3732;искал;-0.566033664
3733;Включил;0.154883393
3734;приключения;0.633833922
3735;никакие;-0.413699719
3736;действуют;-0.32441189
3737;нееет;-0.534606351
3738;младший;0.092860976
3739;братик;-0.150297683
3740;прическу;-0.099488889
3741;получиться;0.155403921
3742;злая;-0.557117017
3743;испортили;-1.257538469
3744;БОЛЬШОЙ;0.247671229
3745;хотите;0.758803187
3746;плевать;0.402737824
3747;бляяяя;-0.589123167
3748;огромная;-0.609671231
3749;толпа;0.440212615
3750;алга;-0.280863189
3751;Читая;0.215322868
3752;начинаю;-0.121347835
3753;терять;-0.85226529
3754;веру;0.281349333
3755;прочитал;0.298943378
3756;ответственность;0.312712356
3757;ожидании;-0.039151542
3758;платье;-0.175843939
3759;Швеции;0.254955451
3760;дружить;-0.084574866
3761;подарка;-0.512768922
3762;снится;-0.658021581
3763;гадость;-0.758723079
3764;Пересмотрела;-0.252142715
3765;конце;0.121077889
3766;лезут;-0.452379394
3767;лечу;0.220753208
3768;остановке;-0.066426779
3769;снежками;1.055450107
3770;стс;0
3771;встретил;0.182659537
3772;слов;0.029705944
3773;стабильность;0.478728215
3774;требуется;0.212193548
3775;ммм;0.785581573
3776;красота;1.054921584
3777;Украинцы;0.693261751
3778;русские;0.205852803
3779;братья;0.599203916
3780;несчастью;-0.609416258
3781;выступление;0.206203819
3782;инфо;0.092563829
3783;вопросов;-0.066848374
3784;аххаха;0.894725882
3785;нечем;-0.151661986
3786;считая;0.164359922
3787;уборки;-0.2100215
3788;вирус;-0.478728215
3789;Руслана;0.126611865
3790;печень;-0.413699719
3791;пиздато;0.904102564
3792;плохом;-0.647829795
3793;ухо;-0.523348558
3794;Репортаж;0.718246504
3795;тепло;0.063825289
3796;прогноз;0.13982502
3797;собираются;-0.306829546
3798;заканчивать;0.099488889
3799;любой;0.581819619
3800;силы;-0.068632183
3801;могууу;-0.690340762
3802;такому;0.229701007
3803;сдох;-0.262259946
3804;рабочего;0.15498948
3805;благодарна;0.853009143
3806;страничку;-0.362902147
3807;твиттерский;-0.135489214
3808;ахахха;1.069490663
3809;зависит;0.148074848
3810;самих;-0.352854635
3811;жителей;-0.579524277
3812;Прага;-0.278252847
3813;Москве;-0.015783419
3814;весна;-0.258544247
3815;Открытие;0.160496112
3816;перенесли;-1.341212417
3817;ое;0.076941517
3818;неловко;-0.413699719
3819;девочке;0.298919586
3820;зеркало;0.338900376
3821;удалила;-0.298664606
3822;профиль;-0.009574082
3823;встретимся;0.245170278
3824;э;0.185455151
3825;закрыли;-0.577244053
3826;отмечать;-0.379002363
3827;би;0
3828;бгаа;0.037631451
3829;шд;0.047983523
3830;молчать;-0.139733034
3831;стали;-0.202915626
3832;события;-0.146110662
3833;доделывать;-0.325676494
3834;нихрена;-0.620322732
3835;река;-0.465576758
3836;щекам;-0.749107793
3837;разрывая;-1.406655189
3838;Поспал;-0.161338838
3839;Ашан;-0.789358442
3840;суки;-1.000873966
3841;обида;-1.377193231
3842;волшебная;0.418140527
3843;собиралась;-0.099719191
3844;заболели;-0.849240403
3845;дерьмо;-1.060222184
3846;ваши;0.753079174
3847;пойдет;0.008157325
3848;великий;0.27538261
3849;Умоляю;-0.321146962
3850;Молодой;0.416280722
3851;рыдать;-1.093798778
3852;скажу;0.73827485
3853;счету;0.019517154
3854;минус;-0.367773707
3855;Подруге;0.223782119
3856;Питера;0.583044717
3857;sport;0.114493653
3858;олимпиада;0.212522746
3859;футбол;0.626370847
3860;бляять;-0.628353316
3861;стас;0.259990651
3862;забирают;-0.630019118
3863;продолжает;0.199961183
3864;учиться;-0.354778099
3865;курсе;0.287697451
3866;представить;-0.071761478
3867;поспорить;0.531835489
3868;Почитал;-0.309815297
3869;записи;0.245147567
3870;мужские;0.280863189
3871;Эстафета;0.341284799
3872;Германия;0.174151414
3873;Франция;0
3874;Молодцы;1.149056903
3875;наши;0.353095802
3876;просрали;-0.434182981
3877;нахера;-0.712023363
3878;непонятно;-0.302001506
3879;висит;0.023618941
3880;общению;-0.312712356
3881;долгое;-0.185542185
3882;матч;0.297328437
3883;просыпаешься;-0.477910377
3884;шее;-1.076543217
3885;сделан;-0.037631451
3886;Поехала;-0.304662615
3887;просрала;-0.479307238
3888;напала;-0.515328259
3889;Автору;0.092563829
3890;переговоров;-0.040868444
3891;Су;-0.647829795
3892;грозит;-0.749984312
3893;тюрьма;-0.816147083
3894;тает;-0.697668134
3895;грязь;-0.360844162
3896;ночные;0.743134414
3897;смски;-0.749107793
3898;ту;0.096152138
3899;такова;-0.215322868
3900;пробовать;1.340897183
3901;miracle;0.660586365
3902;подарков;-0.111151906
3903;Норвегии;-0.197872178
3904;Чехии;-0.683986302
3905;провал;-1.191484913
3906;вышли;0.205238624
3907;серии;-0.079666129
3908;выпускают;-1.032906634
3909;ван;0.417455382
3910;ди;0.125620375
3911;откуда;0.18826311
3912;просыпаюсь;-0.51027876
3913;слева;0.42441534
3914;ужасный;-1.286280556
3915;убили;-0.486557067
3916;?????;-0.679250851
3917;насчет;0.40481961
3918;смотреться;0.878208933
3919;re;-0.33480192
3920;Олег;0.600966591
3921;вооот;-0.559743104
3922;Юли;-0.478243187
3923;украли;-0.973832124
3924;сумку;-0.137789335
3925;Пофиг;0.211382995
3926;паспорт;0.109264256
3927;напиши;0.410391245
3928;выдержу;-0.940192273
3929;подвернула;-1.063856854
3930;SWEET;0.300710462
3931;жи;0
3932;глючит;-1.172349595
3933;Баскетбол;0.1705071
3934;горжусь;1.163963944
3935;прекрасный;0.601394881
3936;Спасите;-1.484962421
3937;смотрят;-0.10684405
3938;Изменил;-0.193793812
3939;адрес;0.750011826
3940;RSS;-0.065839242
3941;содержимое;-0.690340762
3942;бедняжка;-1.118166564
3943;SPB;0.086606458
3944;поддерживаю;0.479493137
3945;звук;-0.018753486
3946;отключить;-0.182130477
3947;напомнила;0.116297449
3948;скучаем;-0.71448999
3949;Старость;-0.129054535
3950;твоих;0.420666865
3951;русский;0.1271333
3952;деревню;-0.368182918
3953;Газпром;-0.092563829
3954;игру;0.237248192
3955;резко;-0.32317124
3956;прекратила;-0.351065445
3957;скинула;0.234058098
3958;коленом;-0.878208933
3959;Prosto;-0.160496112
3960;топор;0.512870544
3961;Харьков;0.259990651
3962;Взрыв;-1.054564476
3963;приехали;0.108994495
3964;фон;0.151205882
3965;новость;-0.086124818
3966;литературе;-0.076057726
3967;КАААК;-0.447119234
3968;тащит;0.107137239
3969;денек;0.200319474
3970;училка;-0.050907035
3971;идиотка;0.066781919
3972;ездят;0.126798833
3973;скоростью;0.044895566
3974;кб;-0.353624549
3975;сек;0.254955451
3976;телеку;-0.16596971
3977;любом;0.42337595
3978;случае;0.397836091
3979;пальто;0.150297683
3980;намного;0.478465229
3981;пожелайте;-0.113074316
3982;января;-0.611541318
3983;любил;-0.574691809
3984;дам;0.619415369
3985;поедет;-0.515665688
3986;купили;0.310171758
3987;азаза;1.185811557
3988;эстафету;0.081713664
3989;женской;0.259990651
3990;повезло;0.109878973
3991;надежды;-0.17486875
3992;болеем;0.19031976
3993;рашку;-0.541553593
3994;funny;0.706049635
3995;Back;0.429389305
3996;худею;-0.558259435
3997;кости;-0.503259205
3998;вышел;0.258293501
3999;комнаты;-0.303656262
4000;тридцать;0
4001;бабушка;-0.160904439
4002;Жена;0.182353974
4003;звонил;-0.429026937
4004;Даня;0.116061808
4005;женщину;0.388142572
4006;подробности;0.479307238
4007;готово;0.234058098
4008;фотка;0.081748819
4009;большого;-0.057642379
4010;давление;-1.306564643
4011;бабули;-0.519495188
4012;таблетки;-0.610640932
4013;теплые;0.574985743
4014;носки;0.538334081
4015;шарф;0.164359922
4016;простуда;-1.448604515
4017;Валя;0.427339684
4018;рот;0.090022786
4019;обижайся;0
4020;знай;0.203508658
4021;ассоциируется;0.583185257
4022;некоторым;-0.256078956
4023;хз;-0.346246649
4024;ныть;-0.557286911
4025;начала;0.111783281
4026;которого;-0.173992106
4027;поел;0.353349375
4028;девять;0.137111473
4029;семь;0.124471317
4030;дешевый;0.280396495
4031;доступен;0.199117674
4032;стояла;-0.055780418
4033;увидела;0.057978092
4034;слышал;0.338697615
4035;животных;-0.262259946
4036;проснулся;-0.207830049
4037;позже;0.553124154
4038;билеты;-0.261275438
4039;билета;-0.501316046
4040;двадцать;0.024755714
4041;ругаться;-0.207708362
4042;матом;0.353349375
4043;Проще;0.408864196
4044;говоря;0.020830811
4045;иди;0.222186614
4046;домашку;0.096221321
4047;коньках;-0.237749082
4048;коньки;-0.748515857
4049;началась;-0.200411986
4050;шесть;-0.227897519
4051;репетиции;0.440310507
4052;пытаются;-0.121363896
4053;выдать;-0.280863189
4054;Катюша;0.673066784
4055;праздником;0.891134527
4056;Саратов;-0.261289834
4057;вокзале;-0.616091002
4058;покажу;0.752616843
4059;хочеться;-0.993735163
4060;можешь;0.170647116
4061;тренировка;-0.110237357
4062;вправду;0.336888189
4063;ничто;0.109172904
4064;греет;0.33259017
4065;мерзнуть;-0.512870544
4066;МЮ;0.247088498
4067;второго;-0.176572328
4068;воскресенья;0.441988235
4069;снеговика;0.915822292
4070;взяла;-0.133520261
4071;де;0.154680581
4072;позитив;1.037231815
4073;придут;-0.007859759
4074;ГИ;0.343896745
4075;перестал;-0.751083075
4076;предлагать;0.718246504
4077;Жди;0.799565613
4078;потерять;0.025776097
4079;осознать;-1.137775993
4080;чтоооо;-0.531835489
4081;ставить;-0.183536385
4082;Дима;0.337435997
4083;лечь;-0.493964656
4084;собираться;-0.177694475
4085;запрещено;0.232509774
4086;вижу;0.139385454
4087;твитер;0.097286327
4088;ретвит;-0.016561982
4089;вставить;0.280863189
4090;нашей;0.133943901
4091;отсутствие;0.055034332
4092;пойдешь;0.234527338
4093;январе;-0.258557833
4094;угораздило;-0.81953067
4095;придумать;0.127063146
4096;Юн;0.087879791
4097;расслабиться;0.40665306
4098;трассе;-0.626730959
4099;Самара;0.122465105
4100;Тольятти;0.28507725
4101;езды;-0.312712356
4102;установила;-0.312712356
4103;неинтересно;-0.804226743
4104;KIS;-0.970410225
4105;Даша;0.224836366
4106;художник;0.326876329
4107;поругалась;-0.693261751
4108;казалось;-0.093061295
4109;лучший;0.640381188
4110;жениться;-0.044895566
4111;перри;0.199580361
4112;Подскажите;0.13520869
4113;руках;0.224477575
4114;бывают;0.194534651
4115;Знаете;0.463351391
4116;победу;0.362902147
4117;Майли;0.281598584
4118;уважаю;0.503259205
4119;пробка;-0.728838237
4120;успеть;-0.312680733
4121;пацан;0.393964719
4122;услышала;0.281953537
4123;другого;-0.11557029
4124;кубок;0.600223569
4125;ректора;0.197872178
4126;слушают;0.055637674
4127;вещей;-0.236283681
4128;отдыха;-0.234511471
4129;разочаровала;-0.690340762
4130;решение;0.152048611
4131;засыпаю;-0.360183982
4132;давлением;-0.579524277
4133;записал;0.712023363
4134;скорую;-0.954897383
4135;открываются;-0.653899998
4136;твориться;-0.580154554
4137;тепла;0.269467316
4138;девочкам;-0.244275913
4139;глупо;-0.304539815
4140;Покойся;-1.499389747
4141;Димка;0.025124834
4142;погуляем;-0.182130477
4143;лист;0.028430724
4144;англ;-0.316686104
4145;Факин;-0.306113739
4146;юп;0.184323797
4147;ленте;0.045238156
4148;ЕБАТЬ;-0.284227406
4149;Save;0.372517084
4150;Rock;0.709102882
4151;HA;-0.003010478
4152;снял;0.233788311
4153;app;0.233456642
4154;store;0.434182981
4155;wtf;0.33259017
4156;ololo;-0.478243187
4157;забей;0.750684753
4158;горячие;0.405112318
4159;рейтинг;0.607096977
4160;поднять;0.08940519
4161;будете;0.556050499
4162;действительно;0.25656284
4163;дождик;-0.50494544
4164;клонит;-0.868911577
4165;кл;-0.35189128
4166;дабы;0.341284799
4167;звонить;-0.115206857
4168;напишет;-0.028906346
4169;Взрывается;-0.690340762
4170;электричке;-0.144326018
4171;количество;0.234511471
4172;пострадавших;-1.240766669
4173;Придумала;0.32435282
4174;является;0.576553808
4175;любовью;0.31395153
4176;старался;0
4177;Ударилась;-1.045309186
4178;шишка;-0.800736258
4179;падения;0.199817402
4180;синяк;-1.059011089
4181;запомню;0.452379394
4182;любишь;0.175350757
4183;Джастина;-0.538162115
4184;маршрутка;-0.280863189
4185;мост;-0.214419911
4186;фотошопа;0.06046033
4187;красиво;0.74636826
4188;насколько;-0.135639507
4189;хорошая;0.620228764
4190;перебор;-0.354280574
4191;контрольная;-0.711072668
4192;гола;-0.541553593
4193;взорвётся;-0.418140527
4194;чертова;-1.105124641
4195;сходила;-0.155139042
4196;досмотрел;-0.821426355
4197;Доктора;0.107377927
4198;общем;0.387402069
4199;впечатление;-0.024446421
4200;воот;-0.033966887
4201;предложила;0.113074316
4202;письма;0.140374794
4203;любимым;0.045155289
4204;адреса;0.341284799
4205;Вертолет;-0.21538702
4206;Керри;-0.722068327
4207;печеньки;0.099247586
4208;ололо;1.32479345
4209;заметила;0.138899331
4210;капееец;-0.75122811
4211;гуд;0.652861188
4212;диск;-0.156959295
4213;брала;0.309349724
4214;солнце;0.192764526
4215;растаял;-0.729472219
4216;буд;-0.325676494
4217;Харин;-0.33259017
4218;намайг;-0.281349333
4219;Никого;-0.296572205
4220;везучая;-0.280863189
4221;World;0.38396351
4222;красивое;0.547959679
4223;обновление;-0.069752659
4224;тест;-0.037852246
4225;пускают;-0.533688705
4226;начале;-0.105406637
4227;собственно;0.349384155
4228;начались;-0.689387162
4229;просыпается;-0.31868075
4230;ебаный;-0.900165169
4231;Саакашвили;0.653899998
4232;территорий;0.627287858
4233;Украину;0.221340116
4234;Гарри;0.224381886
4235;Поттера;-0.11954318
4236;дождя;-0.174686788
4237;современное;0
4238;своими;0.133870421
4239;парнями;0.681714567
4240;нравятся;0.547120645
4241;!!!!!!!!;-0.407695259
4242;дорога;0.027006124
4243;ооо;0.324202148
4244;кидаю;0.044895566
4245;coffee;0.968828413
4246;заказала;-0.066846943
4247;наушник;-1.285914273
4248;Таню;-0.126611865
4249;ради;0.379711972
4250;болеет;-0.480004414
4251;сервера;-0.434182981
4252;веду;0.695185538
4253;блоги;-0.647829795
4254;упало;-0.861017534
4255;факты;0.791713259
4256;источники;0.126062658
4257;Play;0.037631451
4258;Маркете;0.894129416
4259;интересное;0.197934334
4260;цен;-0.199580361
4261;Общение;0.211374852
4262;пыталась;-0.317564004
4263;получил;0.399765853
4264;обычные;-0.069664573
4265;Игр;0.033197625
4266;life;0.409785875
4267;мимо;0.010369892
4268;носят;-0.541553593
4269;ээ;0.314113718
4270;зеркала;0.413334696
4271;форме;0.548958493
4272;головы;-0.07087746
4273;экзамен;-0.877682607
4274;рассказывал;0.843020616
4275;добраться;0.164359922
4276;турнир;0.233456642
4277;развитие;0.602493109
4278;Невыносимо;-1.233864222
4279;довольна;0.954775916
4280;спина;-1.262747921
4281;баттл;0.703330014
4282;вход;0.479062957
4283;незаметно;0.114744439
4284;попрощаться;-0.800736258
4285;девочками;0.46626351
4286;ломка;-1.12895023
4287;выйдет;-0.110675138
4288;приеду;0.169499419
4289;вкусом;0.589875444
4290;Oo;-1.216584355
4291;Angry;0.538162115
4292;мешает;0.167396511
4293;женщины;0.696256611
4294;порадовала;0.958585695
4295;подвела;-0.558259435
4296;пропускаю;-0.921068376
4297;тренировку;-0.325007807
4298;отпускать;-0.550119442
4299;любимых;-0.009619087
4300;ком;0.142089198
4301;разбил;-0.638139495
4302;машинку;0.354280574
4303;привезут;0.126611865
4304;числа;-0.286676485
4305;курсовую;-0.384054315
4306;секунды;-0.300985728
4307;проиграл;-0.063337717
4308;ураа;0.834897889
4309;эхх;-0.896326808
4310;заблокирован;-1.353793652
4311;собралась;0.051650158
4312;ногти;-0.205084601
4313;blood;0.499371532
4314;ловит;-0.336888189
4315;скачать;-0.297579068
4316;поступать;-0.271993116
4317;право;0.051374575
4318;экономика;-0.16545425
4319;зарядку;-0.669779422
4320;планшета;-0.977101541
4321;приложу;-0.749107793
4322;шли;0.514729797
4323;драки;0
4324;Кейт;-0.106742186
4325;похожа;0.377237843
4326;играет;0.423790859
4327;девушкам;0.647222936
4328;другими;-0.162533739
4329;девушками;0.215322868
4330;тааак;-0.371686332
4331;прекрасно;0.793546123
4332;серьезное;0.541553593
4333;интервью;0.557848021
4334;печенье;0.42441534
4335;грязи;-0.543589704
4336;взломали;-0.846311367
4337;удалять;-0.234058098
4338;чушь;0.136276119
4339;увидишь;0.38396351
4340;танцуют;0.907850977
4341;побольше;0.799460274
4342;тяжелой;-0.220753208
4343;Худеть;0.243823601
4344;похудеть;-0.451494857
4345;грусти;0.013127867
4346;Возможно;0.249257155
4347;привит;0.527855624
4348;тибя;0.334570767
4349;дааааа;0.442679709
4350;спала;-0.763891319
4351;пля;-0.804226743
4352;Куртку;-0.046462461
4353;порой;-0.269667825
4354;Hey;0.342606298
4355;бояться;-0.027317647
4356;дне;0.242248586
4357;кухня;0.495169902
4358;шедевр;0.849329425
4359;само;0.383346248
4360;поменялись;-0.57372048
4361;Радужный;-0.541553593
4362;Напишите;0.251038328
4363;приятное;0.85746853
4364;уровень;0.401451059
4365;эссе;-0.511973955
4366;Тема;0.411309684
4367;минусы;-0.055637674
4368;международного;0.351065445
4369;пухом;-1.591216031
4370;центре;0.342113541
4371;выкинуть;-0.447119234
4372;ть;-0.292675659
4373;позвоните;-0.581928153
4374;Заработал;0.081945089
4375;сухой;-0.524812243
4376;узнаете;0.831539338
4377;Одессе;-0.073142016
4378;последнее;-0.355784607
4379;украинское;-0.351065445
4380;Закрыл;0.11954318
4381;хром;-0.397950668
4382;упали;-0.051527803
4383;активно;0.454438609
4384;отмечает;-0.385223857
4385;отключают;-0.626730959
4386;воду;-0.270680804
4387;лютый;-0.878208933
4388;предстоит;-0.268281371
4389;поля;0.378769142
4390;привычку;-0.087061856
4391;печатать;-0.167497416
4392;кучу;-0.040551711
4393;туалет;0.211556138
4394;ходит;0.003633049
4395;Queen;0.45201048
4396;ток;-0.324545869
4397;книги;0.258512353
4398;некогда;-0.564499814
4399;билайн;-0.049981452
4400;халявы;-0.336015085
4401;нести;-0.387590027
4402;сервис;-0.456116395
4403;самому;0.213310859
4404;girl;0.392317743
4405;Miss;0.390937998
4406;запрещать;-0.475948791
