id;word;weight
5734;Сашу;224,7999198
5735;одноклассников;327,6146453
5736;семья;622,3709475
5737;старею;139,3261988
5738;забывать;231,4103432
5739;перечитать;61,30163963
5740;вырубился;61,30163963
5741;fifa;53,34762401
5742;белая;228,1086915
5743;полоса;170,7800118
5744;чёрная;534,1965034
5745;белую;110,523226
5746;dm;218,160538
5747;позор;487,7000438
5748;пьют;163,8658262
5749;ужастик;110,523226
5750;черным;73,0042502
5751;Заебала;221,4839096
5752;!!!!!!!;374,0113099
5753;Tatyana;121,4308598
5754;придумали;407,4462796
5755;правила;410,4630847
5756;gay;194,6795666
5757;подписчиков;296,1022237
5758;VRSoloviev;386,2237898
5759;охренеть;218,160538
5760;встретились;305,6088007
5761;эшелон;110,523226
5762;Olya;513,9435624
5763;oh;283,3523143
5764;yeah;208,144964
5765;хаус;247,8156991
5766;оригинале;117,8101389
5767;holly;125,0371015
5768;wo;45,2481658
5769;od;84,4757317
5770;бот;121,4308598
5771;im;299,2762945
5772;традиции;211,491199
5773;кошек;110,523226
5774;уснула;431,4802004
5775;разочаровываться;65,23087982
5776;экзамену;296,1022237
5777;покаталась;80,67519661
5778;упала;743,8494803
5779;Ваня;333,8587403
5780;Olka;99,47052813
5781;сказку;132,2079871
5782;взрослых;121,4308598
5783;сломалась;251,0769214
5784;легкая;121,4308598
5785;задача;211,491199
5786;решить;296,1022237
5787;сговорились;76,85179336
5788;поделать;422,4941107
5789;доту;156,9102636
5790;сыграть;121,4308598
5791;Гента;76,85179336
5792;охуенная;135,7734806
5793;ногах;251,0769214
5794;читает;585,6814754
5795;fake;95,75104112
5796;кассе;73,0042502
5797;обнаружила;114,1744394
5798;карман;95,75104112
5799;поиском;69,13114556
5800;естественно;478,8990095
5801;Gs;204,7908323
5802;судьбы;214,8296783
5803;дорого;377,0704251
5804;влюблен;280,1510909
5805;порядке;599,8397714
5806;MC;296,1022237
5807;сидела;522,6399577
5808;пела;428,4883209
5809;описать;204,7908323
5810;система;380,125519
5811;banana;244,5479946
5812;накрыло;99,47052813
5813;citizen;117,8101389
5814;кровью;160,3933417
5815;Рашке;163,8658262
5816;тусить;184,4916165
5817;вернуться;636,3790198
5818;скучашки;121,4308598
5819;неопределенности;53,34762401
5820;ваших;398,3736551
5821;больных;95,75104112
5822;рядах;76,85179336
5823;чувства;434,4686332
5824;заставляет;370,9481358
5825;негатив;117,8101389
5826;локи;184,4916165
5827;акк;305,6088007
5828;заблокировали;455,2933788
5829;страдают;121,4308598
5830;чувствовать;221,4839096
5831;самолету;61,30163963
5832;Рома;280,1510909
5833;ОДНОЗНАЧНО;305,6088007
5834;вали;121,4308598
5835;начать;1265,352554
5836;студию;286,5479696
5837;борьбы;184,4916165
5838;задач;110,523226
5839;тетрадку;76,85179336
5840;мдаа;135,7734806
5841;скучна;61,30163963
5842;обрадовался;76,85179336
5843;сына;757,4146886
5844;Разумеется;135,7734806
5845;повар;76,85179336
5846;гений;208,144964
5847;праздникам;80,67519661
5848;зеркале;153,416327
5849;смогли;452,3283369
5850;обойтись;110,523226
5851;ценю;117,8101389
5852;научился;125,0371015
5853;мечте;95,75104112
5854;желанию;224,7999198
5855;мені;305,6088007
5856;тепер;163,8658262
5857;можу;103,1719143
5858;болить;84,4757317
5859;пати;296,1022237
5860;юбилей;177,6547024
5861;good;346,2918695
5862;столом;224,7999198
5863;бригаду;69,13114556
5864;досмотреть;187,8964045
5865;твита;194,6795666
5866;баре;103,1719143
5867;ничерта;95,75104112
5868;щастье;65,23087982
5869;результате;289,7381275
5870;компании;882,8421387
5871;млрд;694,6264989
5872;ОЦЕНИЛИ;395,3419371
5873;инст;76,85179336
5874;выбрал;187,8964045
5875;офф;257,5802978
5876;сайта;389,2670385
5877;розовый;153,416327
5878;коллекцию;88,254543
5879;Алма;103,1719143
5880;имени;519,7439492
5881;Сталина;346,2918695
5882;представляют;92,01266579
5883;посидели;315,0693839
5884;polozovs;69,13114556
5885;гражданство;358,6540737
5886;культуры;174,222183
5887;десятки;170,7800118
5888;трабл;65,23087982
5889;id;153,416327
5890;девки;321,3516664
5891;виноватой;57,34135197
5892;чужой;160,3933417
5893;менты;386,2237898
5894;baba;170,7800118
5895;yaga;156,9102636
5896;blya;194,6795666
5897;eshvedova;254,3317568
5898;Иркутске;125,0371015
5899;губернатор;599,8397714
5900;завалил;106,855924
5901;батарея;95,75104112
5902;горячая;146,3947497
5903;замерзли;228,1086915
5904;kira;57,34135197
5905;грустный;478,8990095
5906;портрет;260,8226345
5907;рыдаю;214,8296783
5908;получился;286,5479696
5909;sasha;597,0128848
5910;побежала;125,0371015
5911;фууу;231,4103432
5912;Неееет;264,058854
5913;блокировки;73,0042502
5914;Всмысле;80,67519661
5915;Гребанный;149,9112534
5916;проверять;286,5479696
5917;Екатерины;65,23087982
5918;горя;184,4916165
5919;книжку;234,70499
5920;почитаю;153,416327
5921;избавиться;211,491199
5922;позавчера;187,8964045
5923;шутки;449,3600297
5924;бороду;128,6293313
5925;Морской;377,0704251
5926;бой;446,3884323
5927;Море;1176,563148
5928;языки;84,4757317
5929;выхожу;260,8226345
5930;субботы;231,4103432
5931;поп;221,4839096
5932;корм;99,47052813
5933;программы;273,7316488
5934;ржу;574,3112431
5935;аске;283,3523143
5936;непривычно;231,4103432
5937;джинсах;117,8101389
5938;подводит;121,4308598
5939;поддержат;99,47052813
5940;ситуации;1213,721645
5941;малый;80,67519661
5942;поехал;1765,01437
5943;подарки;1154,152221
5944;нудно;69,13114556
5945;страницу;499,3929165
5946;попытку;99,47052813
5947;спасла;99,47052813
5948;ktvsktvs;181,07778
5949;залить;99,47052813
5950;факта;69,13114556
5951;виде;496,47412
5952;ориентации;73,0042502
5953;чужие;191,2923288
5954;сдать;760,1222939
5955;падение;110,523226
5956;огонь;781,7191429
5957;midnight;61,30163963
5958;включать;153,416327
5959;забуду;499,3929165
5960;мамин;88,254543
5961;Хах;672,54543
5962;статусы;355,5700159
5963;Get;146,3947497
5964;well;73,0042502
5965;baby;234,70499
5966;полчаса;599,8397714
5967;терпения;221,4839096
5968;потихоньку;270,5132797
5969;юзать;65,23087982
5970;фф;401,4015966
5971;стану;346,2918695
5972;cooper;80,67519661
5973;белье;132,2079871
5974;т.д.;327,6146453
5975;хата;139,3261988
5976;пригласить;106,855924
5977;некого;174,222183
5978;сможешь;267,2890416
5979;вспомнил;605,4864763
5980;женщина;911,6944722
5981;Ноу;231,4103432
5982;одеться;121,4308598
5983;личная;160,3933417
5984;целом;407,4462796
5985;охранник;114,1744394
5986;перемены;117,8101389
5987;приятные;170,7800118
5988;происходят;95,75104112
5989;каждом;289,7381275
5990;душ;364,8094571
5991;каникулы;1624,839096
5992;четверг;787,100842
5993;сестре;204,7908323
5994;мадам;146,3947497
5995;красивый;616,7519661
5996;меняет;201,4286577
5997;песен;989,5072045
5998;чинить;53,34762401
5999;крем;69,13114556
6000;ходил;534,1965034
6001;шайбы;311,9208675
6002;божечки;139,3261988
6003;гуляла;221,4839096
6004;снегопад;241,2737095
6005;доверять;132,2079871
6006;убедилась;156,9102636
6007;Boo;324,4855421
6008;роллы;110,523226
6009;ходили;389,2670385
6010;anton;276,9442271
6011;скорейшего;194,6795666
6012;дочитать;76,85179336
6013;Итого;76,85179336
6014;реагирует;65,23087982
6015;держу;132,2079871
6016;hi;167,3279694
6017;сходили;487,7000438
6018;неет;241,2737095
6019;благополучно;106,855924
6020;суть;324,4855421
6021;отмечают;149,9112534
6022;матча;678,0779125
6023;Локо;84,4757317
6024;родился;251,0769214
6025;рубашке;65,23087982
6026;маленького;198,0582883
6027;дочку;84,4757317
6028;paypal;80,67519661
6029;влюбляюсь;103,1719143
6030;программу;440,4352662
6031;задницу;241,2737095
6032;кружится;184,4916165
6033;сбил;201,4286577
6034;stay;110,523226
6035;ста;156,9102636
6036;практически;580,0012666
6037;слюни;121,4308598
6038;очередную;103,1719143
6039;двести;103,1719143
6040;догадается;61,30163963
6041;планировала;128,6293313
6042;TRUE;125,0371015
6043;мечтает;110,523226
6044;директором;103,1719143
6045;младше;110,523226
6046;Пускай;327,6146453
6047;приснится;106,855924
6048;заходи;167,3279694
6049;xx;198,0582883
6050;вспомнить;481,8357176
6051;режима;289,7381275
6052;Янукович;5359,451875
6053;введут;84,4757317
6054;войска;3281,456588
6055;НАТО;1230,981751
6056;хо;276,9442271
6057;подкаст;76,85179336
6058;сложности;276,9442271
6059;больнее;84,4757317
6060;глазу;110,523226
6061;Астрал;69,13114556
6062;интересный;499,3929165
6063;страшного;231,4103432
6064;момента;276,9442271
6065;отдохну;125,0371015
6066;скорей;528,4236935
6067;ВКЛЮЧАЮ;110,523226
6068;прощу;128,6293313
6069;бабушек;110,523226
6070;Haomind;80,67519661
6071;адски;132,2079871
6072;мероприятия;139,3261988
6073;москвичи;125,0371015
6074;оплачивать;92,01266579
6075;расходы;160,3933417
6076;кредита;132,2079871
6077;кусочек;221,4839096
6078;ворот;76,85179336
6079;Катя;658,6778575
6080;меняется;358,6540737
6081;перевода;103,1719143
6082;сигареты;163,8658262
6083;геев;413,4762401
6084;любимое;231,4103432
6085;Египта;139,3261988
6086;город;1403,350112
6087;оформление;181,07778
6088;догадалась;73,0042502
6089;малость;76,85179336
6090;передаёт;330,7390278
6091;цвета;367,8808645
6092;божее;106,855924
6093;здорова;76,85179336
6094;whatsapp;702,8737718
6095;alduckz;146,3947497
6096;уходишь;103,1719143
6097;Задумался;321,3516664
6098;поиске;160,3933417
6099;новой;2002,810571
6100;гли;76,85179336
6101;знакомства;149,9112534
6102;хорошими;132,2079871
6103;добрый;1126,63962
6104;pasha;163,8658262
6105;antonina;76,85179336
6106;NikySHARP;99,47052813
6107;сметаной;110,523226
6108;вареньем;69,13114556
6109;тарелку;117,8101389
6110;кухни;117,8101389
6111;летнего;675,3127004
6112;дыма;92,01266579
6113;жару;191,2923288
6114;станут;181,07778
6115;теми;619,5625937
6116;удачно;330,7390278
6117;обсудить;135,7734806
6118;оставлять;139,3261988
6119;действует;174,222183
6120;отличаются;92,01266579
6121;выглядеть;167,3279694
6122;узнаю;513,9435624
6123;родным;257,5802978
6124;всетаки;95,75104112
6125;привыкли;146,3947497
6126;закончила;244,5479946
6127;протесты;327,6146453
6128;мешают;153,416327
6129;главный;565,757559
6130;расстроена;234,70499
6131;старой;386,2237898
6132;gnoomik;65,23087982
6133;погуляла;156,9102636
6134;приятности;153,416327
6135;наивный;121,4308598
6136;ухожу;270,5132797
6137;сбор;84,4757317
6138;Nata;201,4286577
6139;многих;647,5457251
6140;Периодически;149,9112534
6141;cat;653,1160701
6142;rst;65,23087982
6143;key;117,8101389
6144;Задай;76,85179336
6145;iero;156,9102636
6146;твитт;184,4916165
6147;посвящается;132,2079871
6148;мужиком;128,6293313
6149;All;346,2918695
6150;Rouslan;146,3947497
6151;компот;65,23087982
6152;малыша;125,0371015
6153;мужа;455,2933788
6154;слышу;437,4536462
6155;!!!!!!!!!!;181,07778
6156;vkontakte;73,0042502
6157;мышка;413,4762401
6158;Дота;69,13114556
6159;отвечаешь;187,8964045
6160;.........;267,2890416
6161;задержали;1610,90778
6162;дибил;99,47052813
6163;fire;92,01266579
6164;конференция;680,8410761
6165;собирают;88,254543
6166;хлам;160,3933417
6167;академия;149,9112534
6168;ценить;121,4308598
6169;мозоли;69,13114556
6170;боится;260,8226345
6171;нации;88,254543
6172;начнешь;88,254543
6173;радоваться;361,7338736
6174;отключат;88,254543
6175;потрясающий;146,3947497
6176;Шерлок;292,9228565
6177;великолепная;76,85179336
6178;роли;343,1903501
6179;внатуре;114,1744394
6180;намёками;234,70499
6181;спасти;237,9927428
6182;iva;103,1719143
6183;среду;478,8990095
6184;совесть;305,6088007
6185;домашний;861,7443937
6186;слегка;352,481658
6187;человеке;156,9102636
6188;Вернулся;513,9435624
6189;Подхожу;88,254543
6190;песнях;84,4757317
6191;счастливы;247,8156991
6192;короткая;355,5700159
6193;общения;327,6146453
6194;пообщаться;280,1510909
6195;пояса;84,4757317
6196;библиотеке;110,523226
6197;платят;352,481658
6198;лыжах;280,1510909
6199;российских;2027,101717
6200;журналистов;582,8425909
6201;мода;187,8964045
6202;ожидать;174,222183
6203;месту;128,6293313
6204;университет;260,8226345
6205;закончить;208,144964
6206;придеться;95,75104112
6207;врачам;156,9102636
6208;сраные;95,75104112
6209;китайцы;184,4916165
6210;штаны;367,8808645
6211;схемы;73,0042502
6212;неплохая;149,9112534
6213;схема;92,01266579
6214;прикольная;163,8658262
6215;поспала;352,481658
6216;епта;244,5479946
6217;показывали;163,8658262
6218;апреле;114,1744394
6219;июле;80,67519661
6220;влюблена;135,7734806
6221;первых;428,4883209
6222;заебалась;218,160538
6223;поработать;153,416327
6224;Приснилось;311,9208675
6225;Лиза;283,3523143
6226;девок;106,855924
6227;sbsum;73,0042502
6228;сидит;935,1698861
6229;сектора;404,4257941
6230;Продаю;99,47052813
6231;хозяин;191,2923288
6232;покрепче;69,13114556
6233;сказано;299,2762945
6234;лишнего;139,3261988
6235;выпускной;214,8296783
6236;школах;146,3947497
6237;век;247,8156991
6238;школ;135,7734806
6239;работаю;580,0012666
6240;оба;697,37757
6241;си;135,7734806
6242;end;95,75104112
6243;разрешили;1920,58854
6244;вести;2073,286526
6245;учили;156,9102636
6246;жаловаться;103,1719143
6247;английского;289,7381275
6248;конфеты;383,1766285
6249;поддерживают;153,416327
6250;пишется;163,8658262
6251;продолжить;135,7734806
6252;конфетки;184,4916165
6253;розыск;683,6022007
6254;беременна;132,2079871
6255;ль;106,855924
6256;кидаться;88,254543
6257;цель;286,5479696
6258;ввести;2514,358532
6259;логин;95,75104112
6260;послать;241,2737095
6261;sh;218,160538
6262;входа;117,8101389
6263;шел;422,4941107
6264;строку;61,30163963
6265;залил;106,855924
6266;style;95,75104112
6267;бесполезно;167,3279694
6268;ведро;110,523226
6269;сентября;237,9927428
6270;оттепель;125,0371015
6271;отец;377,0704251
6272;мужчиной;121,4308598
6273;спорить;257,5802978
6274;впустую;73,0042502
6275;ложилась;110,523226
6276;Пола;228,1086915
6277;форсаж;88,254543
6278;заменит;99,47052813
6279;лжи;128,6293313
6280;пятый;184,4916165
6281;третья;174,222183
6282;колонка;333,8587403
6283;ненависти;146,3947497
6284;Сфоткай;61,30163963
6285;комнату;370,9481358
6286;отправлю;149,9112534
6287;часам;139,3261988
6288;приходите;241,2737095
6289;коту;211,491199
6290;придти;208,144964
6291;часовой;110,523226
6292;пояс;211,491199
6293;Выборы;1068,665069
6294;счастлив;413,4762401
6295;деть;76,85179336
6296;сигарет;125,0371015
6297;лучшим;364,8094571
6298;появились;410,4630847
6299;говнюк;57,34135197
6300;возможность;605,4864763
6301;сводить;76,85179336
6302;сиране;57,34135197
6303;наушниках;305,6088007
6304;треш;99,47052813
6305;отпуска;228,1086915
6306;ааааааааа;1566,613995
6307;вить;69,13114556
6308;Новосибирска;464,1691538
6309;хуевая;103,1719143
6310;кожу;73,0042502
6311;ноге;156,9102636
6312;ногами;286,5479696
6313;ЛЧ;231,4103432
6314;Зенит;333,8587403
6315;чуда;163,8658262
6316;ЦСКА;237,9927428
6317;будни;336,9738326
6318;дядю;95,75104112
6319;семью;513,9435624
6320;обсуждения;69,13114556
6321;Код;305,6088007
6322;сюрпризы;128,6293313
6323;бабушкой;187,8964045
6324;shit;99,47052813
6325;дольше;221,4839096
6326;ех;92,01266579
6327;зомби;264,058854
6328;посадили;901,2233965
6329;диету;181,07778
6330;max;374,0113099
6331;katz;198,0582883
6332;авто;413,4762401
6333;пресса;816,5783988
6334;впадлу;92,01266579
6335;целую;327,6146453
6336;кружку;167,3279694
6337;выгляжу;234,70499
6338;жертва;106,855924
6339;программа;508,1318949
6340;подобное;194,6795666
6341;KDE;65,23087982
6342;театр;602,6642976
6343;ххх;237,9927428
6344;ууу;449,3600297
6345;today;251,0769214
6346;another;125,0371015
6347;желает;446,3884323
6348;недель;283,3523143
6349;ожидает;125,0371015
6350;сели;132,2079871
6351;шею;198,0582883
6352;поехали;437,4536462
6353;просижу;76,85179336
6354;Топать;53,34762401
6355;висят;69,13114556
6356;шоколада;231,4103432
6357;приятных;308,7673591
6358;ощущений;61,30163963
6359;конференцию;1136,659873
6360;водитель;311,9208675
6361;обязан;149,9112534
6362;Гы;198,0582883
6363;сойдет;128,6293313
6364;Както;88,254543
6365;тренировок;114,1744394
6366;трачу;103,1719143
6367;порезала;110,523226
6368;придурок;211,491199
6369;чому;57,34135197
6370;всі;110,523226
6371;внедорожник;61,30163963
6372;Мамочка;221,4839096
6373;разбудила;276,9442271
6374;доченька;84,4757317
6375;завтракать;84,4757317
6376;лесу;204,7908323
6377;одних;132,2079871
6378;белых;167,3279694
6379;поворот;305,6088007
6380;хернёй;170,7800118
6381;важную;92,01266579
6382;инфу;208,144964
6383;ня;218,160538
6384;гугле;117,8101389
6385;Выпустят;99,47052813
6386;руками;355,5700159
6387;чинь;327,6146453
6388;разревусь;53,34762401
6389;чмо;260,8226345
6390;оп;237,9927428
6391;воскресение;187,8964045
6392;отдохнул;53,34762401
6393;mandarinka;80,67519661
6394;долбанный;99,47052813
6395;ссылок;103,1719143
6396;магазинов;184,4916165
6397;худшее;88,254543
6398;млять;69,13114556
6399;лежал;142,8665069
6400;тьфу;398,3736551
6401;отпуске;110,523226
6402;МАКС;358,6540737
6403;найди;234,70499
6404;диван;184,4916165
6405;Приболел;65,23087982
6406;выздоровлю;53,34762401
6407;собрания;128,6293313
6408;Хех;315,0693839
6409;пил;194,6795666
6410;аккаунта;184,4916165
6411;usb;170,7800118
6412;android;361,7338736
6413;высыпаюсь;208,144964
6414;бегу;198,0582883
6415;фейсбуке;125,0371015
6416;братьев;187,8964045
6417;едут;367,8808645
6418;очередного;88,254543
6419;подписываться;95,75104112
6420;становлюсь;125,0371015
6421;Нахрен;273,7316488
6422;последней;358,6540737
6423;Иной;106,855924
6424;лечить;170,7800118
6425;закончились;948,162212
6426;надеяться;343,1903501
6427;обновить;163,8658262
6428;CD;156,9102636
6429;диска;80,67519661
6430;сумасшедшая;92,01266579
6431;компом;289,7381275
6432;нажатия;49,31766285
6433;Zo;53,34762401
6434;родителей;877,5768565
6435;брата;446,3884323
6436;детском;125,0371015
6437;детишек;114,1744394
6438;...........;114,1744394
6439;головной;117,8101389
6440;станция;80,67519661
6441;электричку;95,75104112
6442;странице;305,6088007
6443;палева;283,3523143
6444;провод;106,855924
6445;крутых;191,2923288
6446;своя;380,125519
6447;существовании;128,6293313
6448;Учим;92,01266579
6449;блеать;361,7338736
6450;болью;95,75104112
6451;коржа;84,4757317
6452;живых;132,2079871
6453;лег;241,2737095
6454;гады;163,8658262
6455;ванной;431,4802004
6456;осознал;128,6293313
6457;замёрз;156,9102636
6458;давит;117,8101389
6459;нервах;95,75104112
6460;отсутствия;234,70499
6461;заказать;251,0769214
6462;юбку;99,47052813
6463;хэппи;76,85179336
6464;поправилась;65,23087982
6465;поздравления;478,8990095
6466;веселой;160,3933417
6467;ночки;106,855924
6468;спиной;221,4839096
6469;пьяная;167,3279694
6470;путь;361,7338736
6471;ада;167,3279694
6472;быт;121,4308598
6473;темно;292,9228565
6474;картинке;267,2890416
6475;статей;224,7999198
6476;зная;311,9208675
6477;берет;386,2237898
6478;ремикс;65,23087982
6479;индастриал;61,30163963
6480;готовиться;732,9642342
6481;поезде;264,058854
6482;частично;76,85179336
6483;дышу;61,30163963
6484;задыхаюсь;95,75104112
6485;пох;749,2810304
6486;XML;65,23087982
6487;пример;410,4630847
6488;настроить;139,3261988
6489;мтс;568,6112926
6490;колонки;73,0042502
6491;несправедлива;88,254543
6492;мероприятие;160,3933417
6493;пожалела;201,4286577
6494;фигни;142,8665069
6495;сорваться;69,13114556
6496;ботов;84,4757317
6497;запретили;829,9107188
6498;тёплое;110,523226
6499;тряпки;92,01266579
6500;канеш;88,254543
6501;паре;1050,895782
6502;киньте;114,1744394
6503;ссылку;539,9585231
6504;системы;204,7908323
6505;Надоели;276,9442271
6506;ужасная;470,0704474
6507;спине;174,222183
6508;образом;352,481658
6509;важная;106,855924
6510;переписка;142,8665069
6511;крутого;139,3261988
6512;запустил;121,4308598
6513;PHP;84,4757317
6514;ужасен;88,254543
6515;Геометрию;251,0769214
6516;Неприятное;76,85179336
6517;влияет;153,416327
6518;спец;170,7800118
6519;чистого;110,523226
6520;листа;117,8101389
6521;которым;669,7760915
6522;священника;132,2079871
6523;killer;92,01266579
6524;разбудили;211,491199
6525;Кристина;267,2890416
6526;нежданчик;95,75104112
6527;описание;106,855924
6528;добавлять;106,855924
6529;лягу;352,481658
6530;переписать;106,855924
6531;разъехались;65,23087982
6532;набирает;103,1719143
6533;ПИЗДИТ;99,47052813
6534;ряду;125,0371015
6535;Obnulyay;187,8964045
6536;кодить;61,30163963
6537;Чемпионат;139,3261988
6538;спаааать;88,254543
6539;Galaxy;110,523226
6540;Tab;65,23087982
6541;пляже;110,523226
6542;научиться;276,9442271
6543;парюсь;80,67519661
6544;рюкзак;139,3261988
6545;твоим;346,2918695
6546;спасиб;103,1719143
6547;версия;241,2737095
6548;карты;434,4686332
6549;channelone;221,4839096
6550;rus;816,5783988
6551;католической;53,34762401
6552;США;5687,129553
6553;уволен;163,8658262
6554;своем;1184,013962
6555;яркое;57,34135197
6556;w;370,9481358
6557;vA;163,8658262
6558;Аааааааа;244,5479946
6559;веришь;211,491199
6560;Санта;221,4839096
6561;Клаус;73,0042502
6562;СиськаNeverDie;69,13114556
6563;нехуй;146,3947497
6564;Жила;221,4839096
6565;ssh;80,67519661
6566;скорости;132,2079871
6567;дисквалификации;57,34135197
6568;jabber;99,47052813
6569;умеют;321,3516664
6570;страница;247,8156991
6571;играми;103,1719143
6572;перевести;174,222183
6573;линта;487,7000438
6574;синяки;156,9102636
6575;играют;425,492967
6576;названием;283,3523143
6577;следующем;311,9208675
6578;семестре;95,75104112
6579;вагон;103,1719143
6580;едешь;142,8665069
6581;сумке;117,8101389
6582;разочарована;121,4308598
6583;поле;404,4257941
6584;Стояк;73,0042502
6585;офигенные;160,3933417
6586;устроили;361,7338736
6587;Lady;340,0843533
6588;смеха;352,481658
6589;радости;597,0128848
6590;добрым;531,3114556
6591;моря;201,4286577
6592;настоящие;234,70499
6593;плеера;84,4757317
6594;решило;84,4757317
6595;держите;114,1744394
6596;сетей;84,4757317
6597;зал;557,181149
6598;суду;241,2737095
6599;ДЖОН;516,8451567
6600;ДЭ;95,75104112
6601;JOHN;76,85179336
6602;Sony;125,0371015
6603;EX;99,47052813
6604;доволен;276,9442271
6605;опере;76,85179336
6606;еше;80,67519661
6607;ближайшие;204,7908323
6608;ит;153,416327
6609;админ;128,6293313
6610;изменений;117,8101389
6611;Имеется;121,4308598
6612;веб;153,416327
6613;летие;92,01266579
6614;прощайте;174,222183
6615;ОВД;487,7000438
6616;находится;330,7390278
6617;Навальный;664,2311706
6618;этими;386,2237898
6619;натерла;53,34762401
6620;яйца;467,1213742
6621;подобного;149,9112534
6622;Календарь;257,5802978
6623;простые;92,01266579
6624;игра;779,0256911
6625;дошло;251,0769214
6626;рентген;69,13114556
6627;байсан;167,3279694
6628;одоо;221,4839096
6629;б_р;88,254543
6630;шилдэг;53,34762401
6631;тэр;132,2079871
6632;завелась;80,67519661
6633;попытках;177,6547024
6634;практике;117,8101389
6635;экзамены;675,3127004
6636;средства;174,222183
6637;словами;867,0280271
6638;вставай;121,4308598
6639;нашли;1136,659873
6640;Хозяева;84,4757317
6641;живые;125,0371015
6642;существа;76,85179336
6643;мелкая;181,07778
6644;alexandra;146,3947497
6645;рт;522,6399577
6646;кумир;139,3261988
6647;лах;247,8156991
6648;пожелал;117,8101389
6649;получили;779,0256911
6650;получу;289,7381275
6651;поела;187,8964045
6652;наука;1420,094043
6653;Ohoo;211,491199
6654;стать;1146,662171
6655;рыбку;69,13114556
6656;рыба;160,3933417
6657;праздновать;377,0704251
6658;кризис;237,9927428
6659;прошли;639,1739753
6660;мгновенно;65,23087982
6661;прибраться;69,13114556
6662;дважды;234,70499
6663;самую;302,4451327
6664;достали;374,0113099
6665;температурой;247,8156991
6666;скинул;132,2079871
6667;com;228,1086915
6668;kamilla;92,01266579
6669;ржем;135,7734806
6670;бананов;80,67519661
6671;Джонни;156,9102636
6672;Svetka;110,523226
6673;подавать;121,4308598
6674;заявку;174,222183
6675;Здравствуйте;389,2670385
6676;поступил;106,855924
6677;севастополя;650,3319726
6678;губу;163,8658262
6679;егэ;686,3612959
6680;готовлюсь;276,9442271
6681;шло;99,47052813
6682;заметили;458,2551796
6683;существо;114,1744394
6684;запрос;542,8355281
6685;информации;571,4625158
6686;диплома;110,523226
6687;статью;302,4451327
6688;типа;1705,585352
6689;оставила;330,7390278
6690;надписью;139,3261988
6691;жертвы;156,9102636
6692;поезда;305,6088007
6693;чувака;383,1766285
6694;спите;163,8658262
6695;XOP;69,13114556
6696;русских;779,0256911
6697;ImaPotato;61,30163963
6698;ouo;65,23087982
6699;прошлые;73,0042502
6700;хтмл;49,31766285
6701;аудио;99,47052813
6702;любых;114,1744394
6703;маслом;139,3261988
6704;сравнение;103,1719143
6705;Фаааак;49,31766285
6706;дует;73,0042502
6707;извиняюсь;167,3279694
6708;женщиной;146,3947497
6709;встречается;92,01266579
6710;дуру;84,4757317
6711;армия;633,5818598
6712;тупые;377,0704251
6713;воняет;135,7734806
6714;пустую;80,67519661
6715;новенькое;92,01266579
6716;электрички;84,4757317
6717;двери;315,0693839
6718;остаются;234,70499
6719;мен;132,2079871
6720;покататься;270,5132797
6721;Durashka;73,0042502
6722;вес;260,8226345
6723;чуток;177,6547024
6724;бала;95,75104112
6725;спорту;69,13114556
6726;лан;292,9228565
6727;спрошу;146,3947497
6728;любопытно;88,254543
6729;губернатора;377,0704251
6730;покупай;95,75104112
6731;принтер;440,4352662
6732;аллергия;305,6088007
6733;гитаре;228,1086915
6734;видит;410,4630847
6735;рулит;167,3279694
6736;движение;244,5479946
6737;компьютере;73,0042502
6738;Serg;103,1719143
6739;курс;1326,25055
6740;Полагаю;88,254543
6741;верх;163,8658262
6742;твоей;732,9642342
6743;свинья;364,8094571
6744;слили;92,01266579
6745;подарить;484,7693887
6746;Благодаря;513,9435624
6747;папе;370,9481358
6748;подарила;270,5132797
6749;контакты;132,2079871
6750;обновления;214,8296783
6751;Kh;84,4757317
6752;кинули;198,0582883
6753;картинок;117,8101389
6754;lera;464,1691538
6755;будить;160,3933417
6756;говор;177,6547024
6757;веселая;330,7390278
6758;собакой;187,8964045
6759;скажет;374,0113099
6760;школой;160,3933417
6761;разговаривают;84,4757317
6762;Валера;110,523226
6763;одела;99,47052813
6764;девчонками;114,1744394
6765;устроить;478,8990095
6766;телеканалу;99,47052813
6767;включу;114,1744394
6768;сентябре;117,8101389
6769;страну;548,5816097
6770;прочесть;117,8101389
6771;принц;128,6293313
6772;Лечусь;103,1719143
6773;кончится;198,0582883
6774;способом;99,47052813
6775;удалились;53,34762401
6776;номера;425,492967
6777;квартира;455,2933788
6778;приготовить;228,1086915
6779;AlekseevaO;61,30163963
6780;всее;135,7734806
6781;Тащусь;121,4308598
6782;ноо;69,13114556
6783;понедельники;92,01266579
6784;шопинг;234,70499
6785;реферат;241,2737095
6786;рассказ;160,3933417
6787;части;580,0012666
6788;сне;694,6264989
6789;аватарку;69,13114556
6790;need;142,8665069
6791;гитара;95,75104112
6792;бабка;174,222183
6793;летняя;156,9102636
6794;che;228,1086915
6795;делось;53,34762401
6796;электричество;160,3933417
6797;числе;743,8494803
6798;дарю;117,8101389
6799;снилось;315,0693839
6800;сцене;270,5132797
6801;тройку;139,3261988
6802;лидеров;146,3947497
6803;встали;125,0371015
6804;удивление;160,3933417
6805;хлеб;244,5479946
6806;выпал;398,3736551
6807;зуба;88,254543
6808;интересного;377,0704251
